Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low
NSIF2,2026-03-23,10.85,11.13,10.85,10.92,0.65,1000.0,11.93,9.75
NSY,2026-03-23,9.57,10.02,9.35,10.02,4.7,41060.0,10.19,9.35
NTC,2026-03-23,920.0,928.0,900.1,908.0,-1.3,59765.0,942.5,762.5
NUBL,2026-03-23,759.9,760.0,736.0,740.0,-2.62,26086.0,854.4,650.0
NWCL,2026-03-23,910.0,930.0,901.0,920.0,1.1,14329.0,1045.0,740.2
NYADI,2026-03-23,467.0,467.0,442.0,453.0,-3.0,28884.0,663.9,354.0
OHL,2026-03-23,770.0,770.0,750.0,754.0,-2.08,9687.0,1049.5,633.1
OMPL,2026-03-23,1331.1,1365.0,1331.1,1344.9,1.04,9310.0,2167.2,270.0
PBD88,2026-03-23,1200.0,1200.0,1200.0,1200.0,0.0,50.0,1274.0,1096.8
PBLD86,2026-03-23,1165.0,1170.4,1165.0,1170.4,0.46,75.0,1189.0,1100.2
PCBL,2026-03-23,274.3,274.3,262.0,265.0,-3.39,143172.0,290.0,226.0
PFL,2026-03-23,436.1,443.0,429.6,435.0,-0.25,66775.0,475.5,352.8
PHCL,2026-03-23,340.0,340.0,329.0,338.5,-0.44,281975.0,649.0,249.7
PMHPL,2026-03-23,386.1,409.0,385.1,393.8,1.99,69433.0,468.0,272.0
PMLI,2026-03-23,526.0,532.5,518.3,522.0,-0.76,16023.0,589.6,445.0
PPCL,2026-03-23,429.7,430.0,420.0,429.0,-0.16,56194.0,442.0,284.1
PPL,2026-03-23,389.1,404.0,389.1,399.9,2.78,99107.0,569.2,263.2
PRIN,2026-03-23,794.9,794.9,767.0,780.0,-1.87,11004.0,960.3,630.0
PROFL,2026-03-23,510.0,514.0,500.0,506.0,-0.78,38716.0,589.2,421.4
PRSF,2026-03-23,11.6,11.98,11.6,11.98,3.28,17200.0,12.05,9.85
PRVU,2026-03-23,235.6,235.6,224.0,229.7,-2.5,613630.0,250.9,179.9
PSF,2026-03-23,11.8,12.01,11.61,12.01,1.78,36425.0,12.01,9.86
PURE,2026-03-23,1010.0,1015.0,990.0,1000.0,-0.99,19763.0,1327.9,289.3
RADHI,2026-03-23,880.0,885.0,867.1,878.0,-0.23,222605.0,940.0,373.0
RAWA,2026-03-23,715.0,733.0,711.1,717.0,0.28,2912.0,913.8,686.0
RBBD2088,2026-03-23,1055.0,1055.0,1055.0,1055.0,0.0,25.0,1100.0,967.6
RBBF40,2026-03-23,9.63,9.95,9.44,9.95,3.32,8400.0,10.11,8.98
RBCL,2026-03-23,15880.0,16000.0,15880.0,16000.0,0.76,450.0,16900.0,14251.0
RBCLPO,2026-03-23,12642.0,13010.1,12401.0,12900.0,2.04,225.0,13530.0,11025.0
RFPL,2026-03-23,408.7,420.0,408.7,415.2,1.59,100851.0,785.0,306.0
RHGCL,2026-03-23,341.7,341.7,325.0,330.0,-3.42,163767.0,601.0,217.2
RHPL,2026-03-23,316.0,320.0,309.0,316.0,0.0,143778.0,457.0,252.3
RIDI,2026-03-23,362.0,362.0,352.1,355.0,-1.93,722527.0,380.1,203.5
RLFL,2026-03-23,510.0,511.0,492.2,499.9,-1.98,52386.0,576.0,398.0
RMF1,2026-03-23,9.85,10.0,9.82,9.84,-0.1,59286.0,11.4,8.38
RMF2,2026-03-23,10.17,10.37,10.17,10.23,0.59,1900.0,10.58,8.78
RNLI,2026-03-23,504.0,509.8,496.0,502.0,-0.4,74705.0,561.0,416.0
RSDC,2026-03-23,740.1,763.0,740.0,747.5,1.0,72131.0,880.0,578.7
RSML,2026-03-23,1361.4,1512.6,1361.4,1512.6,11.11,480.0,1512.6,300.0
RSY,2026-03-23,10.34,10.6,10.34,10.45,1.06,17340.0,10.6,8.58
RURU,2026-03-23,689.0,692.0,678.1,687.9,-0.16,8412.0,853.0,640.0
SABBL,2026-03-23,1557.9,1680.1,1557.9,1680.1,7.84,180400.0,1680.1,300.0
SADBL,2026-03-23,462.9,463.0,445.0,450.0,-2.79,114412.0,526.5,376.0
SAGAR,2026-03-23,1935.0,2000.0,1935.0,2000.0,3.36,27692.0,2439.0,319.5
SAGF,2026-03-23,10.11,10.42,10.11,10.35,2.37,65250.0,11.31,8.79
SAHAS,2026-03-23,630.0,630.0,618.2,624.0,-0.95,162403.0,705.0,483.3
SAIL,2026-03-23,1300.0,1346.0,1300.0,1315.0,1.15,73901.0,1690.0,301.7
SALICO,2026-03-23,655.0,658.0,632.0,644.2,-1.65,8862.0,765.9,570.1
SANIMA,2026-03-23,369.0,370.0,360.0,367.0,-0.54,114147.0,391.0,294.3
SANVI,2026-03-23,819.0,820.1,807.0,819.0,0.0,25883.0,1060.0,359.0
SAPDBL,2026-03-23,920.0,936.0,902.0,913.0,-0.76,81418.0,1284.0,686.0
SARBTM,2026-03-23,912.0,934.0,910.0,922.0,1.1,91529.0,1048.0,760.2
SBCF,2026-03-23,9.91,10.0,9.04,10.0,0.91,127650.0,12.03,8.7
SBD87,2026-03-23,1117.0,1117.0,1117.0,1095.0,-1.97,5.0,1139.0,1019.5
SBI,2026-03-23,425.1,433.6,422.1,428.9,0.89,57198.0,452.0,363.0
SBID83,2026-03-23,1060.6,1060.6,1060.5,1060.5,-0.01,286.0,1226.0,1025.0
SBL,2026-03-23,411.1,412.0,406.2,410.0,-0.27,103772.0,419.0,261.0
SBLD2091,2026-03-23,1102.0,1102.0,1102.0,1102.0,0.0,25.0,1150.0,109.0
SBLD84,2026-03-23,1045.7,1045.7,1045.7,1045.7,0.0,25.0,1115.0,1031.3
SCB,2026-03-23,684.0,684.0,673.0,679.0,-0.73,29479.0,712.6,594.9
SDBD87,2026-03-23,1135.0,1135.0,1135.0,1135.0,0.0,25.0,1196.2,1040.2
SEF,2026-03-23,10.1,10.26,10.1,10.21,1.09,188998.0,11.53,8.6
SFCL,2026-03-23,445.0,450.0,430.4,433.0,-2.7,43694.0,587.0,359.4
SFEF,2026-03-23,10.12,10.32,10.12,10.31,1.88,119900.0,11.12,8.82
SFMF,2026-03-23,10.6,10.6,10.39,10.39,-1.98,11350.0,11.74,9.4
SGHC,2026-03-23,406.7,425.0,406.7,425.0,4.5,61253.0,564.0,296.0
SGIC,2026-03-23,533.0,538.5,525.1,535.0,0.38,62749.0,632.0,439.0
SHEL,2026-03-23,330.2,346.9,330.2,344.2,4.24,653861.0,350.0,241.1
SHINE,2026-03-23,439.0,444.0,433.0,439.9,0.21,78099.0,499.0,382.0
SHIVM,2026-03-23,700.0,724.8,687.0,720.0,2.86,853309.0,724.8,495.0
SHL,2026-03-23,538.0,540.0,520.0,528.4,-1.78,111657.0,619.0,464.0
SHLB,2026-03-23,1710.0,1735.0,1710.0,1729.0,1.11,2323.0,2349.0,1535.1
SHPC,2026-03-23,556.0,582.0,556.0,578.0,3.96,517691.0,684.9,443.1
SICL,2026-03-23,675.1,686.0,675.0,683.0,1.17,14644.0,876.9,588.8
SIFC,2026-03-23,625.0,632.8,607.6,615.0,-1.6,40861.0,687.4,459.0
SIGS2,2026-03-23,10.6,10.79,10.6,10.61,0.09,50198.0,11.7,8.9
SIGS3,2026-03-23,10.3,10.71,10.3,10.68,3.69,10615.0,11.46,8.5
SIKLES,2026-03-23,665.0,665.0,641.2,645.2,-2.98,48076.0,1180.0,540.0
SINDU,2026-03-23,865.0,865.0,818.0,837.0,-3.24,26249.0,1247.0,608.0
SJCL,2026-03-23,339.0,362.1,336.0,358.0,5.6,192719.0,362.1,267.0
SJLIC,2026-03-23,477.0,478.0,467.0,473.0,-0.84,43109.0,489.9,390.0
SKBBL,2026-03-23,829.0,833.0,811.1,815.6,-1.62,35621.0,999.0,752.0
SLBBL,2026-03-23,896.0,896.0,879.0,882.0,-1.56,15106.0,1155.0,780.0
SLBSL,2026-03-23,1426.0,1426.0,1390.0,1408.0,-1.26,6347.0,2111.0,1234.5
SLCF,2026-03-23,9.76,10.2,9.76,10.15,4.0,110089.0,11.99,8.6
SMATA,2026-03-23,882.0,896.0,870.0,896.0,1.59,26498.0,1382.0,734.1
SMB,2026-03-23,1970.0,1980.0,1930.1,1968.0,-0.1,4079.0,2618.0,1710.1
SMFBS,2026-03-23,1779.0,1779.9,1712.3,1732.9,-2.59,2767.0,2026.0,1490.0
SMH,2026-03-23,642.0,642.0,630.0,638.0,-0.62,25743.0,1024.8,603.0
SMHL,2026-03-23,528.0,540.0,525.0,530.3,0.44,234098.0,1230.0,443.0
SMJC,2026-03-23,489.0,490.0,482.0,484.0,-1.02,38380.0,679.3,464.0
SMPDA,2026-03-23,949.0,949.0,925.0,935.0,-1.48,9163.0,1155.0,840.0
SNLI,2026-03-23,500.1,506.0,495.0,502.0,0.38,63531.0,668.0,411.6
SOHL,2026-03-23,492.7,531.4,492.7,531.4,7.85,10180.0,531.4,300.0
SONA,2026-03-23,496.0,506.7,485.3,502.4,1.29,246213.0,523.3,398.0
SPC,2026-03-23,527.0,527.0,518.0,522.0,-0.95,15769.0,591.0,441.0
SPDL,2026-03-23,458.6,467.0,450.9,463.0,0.96,358312.0,474.0,308.9
SPHL,2026-03-23,568.2,578.0,565.1,571.9,0.65,9540.0,826.0,477.1
SPIL,2026-03-23,749.0,749.0,737.4,745.0,-0.53,5508.0,894.5,625.0
SPL,2026-03-23,757.3,763.8,748.0,756.0,-0.17,11849.0,1035.0,696.3
SRBLD83,2026-03-23,1049.1,1049.1,1042.0,1042.0,-0.68,250.0,1126.0,1038.8
SRLI,2026-03-23,430.0,437.7,425.0,430.0,0.0,93943.0,451.1,363.9
SSHL,2026-03-23,243.0,247.0,237.0,241.4,-0.66,592579.0,313.8,151.0
STC,2026-03-23,6003.0,6135.0,6001.0,6026.0,0.38,3612.0,6335.9,4832.0
SWASTIK,2026-03-23,2920.0,2956.0,2850.0,2862.1,-1.98,2610.0,3400.0,391.7
SWBBL,2026-03-23,804.9,820.0,794.0,803.0,-0.24,26350.0,1046.5,718.0
SWMF,2026-03-23,747.0,747.9,720.1,727.0,-2.68,15913.0,868.1,641.1
SYPNL,2026-03-23,1827.7,1870.0,1827.7,1855.0,1.49,120648.0,2255.9,319.8
TAMOR,2026-03-23,446.0,448.9,437.5,448.0,0.45,495103.0,576.0,396.4
TPC,2026-03-23,420.0,424.0,415.0,419.0,-0.24,163329.0,616.0,270.1
TRH,2026-03-23,808.8,808.8,790.0,797.5,-1.4,5459.0,1105.0,681.1
TSHL,2026-03-23,759.9,759.9,738.0,748.9,-1.45,8244.0,989.0,616.8
TTL,2026-03-23,940.0,944.0,915.2,928.0,-1.28,44494.0,1262.8,366.1
TVCL,2026-03-23,607.0,617.0,604.7,613.0,0.99,22979.0,689.0,377.6
UAIL,2026-03-23,500.0,510.0,495.0,509.9,1.98,53478.0,670.0,422.1
UHEWA,2026-03-23,620.0,627.5,616.1,622.9,0.47,44577.0,838.6,508.5
ULBSL,2026-03-23,3255.0,3280.0,3219.0,3264.9,0.3,873.0,4325.0,2931.0
ULHC,2026-03-23,550.3,559.0,544.2,559.0,1.58,24622.0,599.0,411.7
UMHL,2026-03-23,641.0,644.0,631.0,636.0,-0.78,53349.0,706.0,430.5
UMRH,2026-03-23,585.0,588.0,573.0,580.0,-0.85,34670.0,675.0,526.0
UNHPL,2026-03-23,518.9,538.0,512.0,538.0,3.68,568352.0,554.7,290.0
UNL,2026-03-23,47150.0,47150.0,46900.0,47000.0,-0.32,53.0,50724.0,45000.0
UNLB,2026-03-23,1984.0,1984.0,1940.0,1960.3,-1.19,1502.0,2480.0,1810.0
UPCL,2026-03-23,409.0,413.0,403.5,409.0,0.0,257575.0,489.0,277.5
UPPER,2026-03-23,237.1,239.9,231.0,236.0,-0.46,741234.0,242.0,166.0
USHEC,2026-03-23,523.0,530.0,518.5,525.0,0.38,41609.0,623.9,410.0
USHL,2026-03-23,733.0,743.9,726.0,734.8,0.25,7393.0,945.0,588.0
USLB,2026-03-23,1570.0,1570.0,1530.0,1544.0,-1.66,6818.0,2750.0,1393.0
VLBS,2026-03-23,865.0,876.0,830.0,847.0,-2.08,19739.0,1008.0,737.0
VLUCL,2026-03-23,573.3,585.8,573.3,580.0,1.17,10163.0,699.0,516.0
WNLB,2026-03-23,1656.0,1751.0,1656.0,1720.0,3.86,7886.0,3562.0,1242.1
